,County,Location Code,City,Economic Sector (NAICS Code),2020Q2,Rounded Up
1209,Salt Lake County,18131.0,Sandy,"RETAIL-BUILD. MATERIAL, GARDEN EQUIP. & SUPPLIES DEALERS (444)",58447296.0,False
1210,Salt Lake County,18131.0,Sandy,RETAIL-FOOD & BEVERAGE STORES (445),43896045.0,False
1211,Salt Lake County,18131.0,Sandy,RETAIL-HEALTH & PERSONAL CARE STORES (446),4719905.0,False
1212,Salt Lake County,18131.0,Sandy,RETAIL-GASOLINE STATIONS (447),7035364.0,False
1213,Salt Lake County,18131.0,Sandy,RETAIL-CLOTHING & CLOTHING ACCESSORIES STORES (448),12474161.0,False
1214,Salt Lake County,18131.0,Sandy,"RETAIL-SPORTING GOODS, HOBBY, MUSIC & BOOK STORES (451)",30790364.0,False
1215,Salt Lake County,18131.0,Sandy,RETAIL-GENERAL MERCHANDISE STORES (452),81970614.0,False
1216,Salt Lake County,18131.0,Sandy,RETAIL-MISCELLANEOUS STORE RETAILERS (453),13533673.0,False
1217,Salt Lake County,18131.0,Sandy,RETAIL-NONSTORE RETAILERS (454),45438973.0,False
1218,Salt Lake County,18131.0,Sandy,TRANSPORTATION & WAREHOUSING (48-49),269255.0,False
1219,Salt Lake County,18131.0,Sandy,INFORMATION (51),18991190.0,False
1220,Salt Lake County,18131.0,Sandy,FINANCE & INSURANCE (52),2624154.0,False
1221,Salt Lake County,18131.0,Sandy,"REAL ESTATE, RENTAL & LEASING (53)",7851437.0,False
1222,Salt Lake County,18131.0,Sandy,"PROFESSIONAL, SCIENTIFIC & TECHNICAL SERVICES (54)",9181278.0,False
1223,Salt Lake County,18131.0,Sandy,MANAGEMENT OF COMPANIES & ENTERPRISES (55),437033.0,False
1224,Salt Lake County,18131.0,Sandy,ADMIN. & SUPPORT & WASTE MANAG. & REMED. SERVICES (56),1658769.0,False
1225,Salt Lake County,18131.0,Sandy,EDUCATIONAL SERVICES (61),169082.0,False
1226,Salt Lake County,18131.0,Sandy,HEALTH CARE & SOCIAL ASSISTANCE (62),764469.0,False
1227,Salt Lake County,18131.0,Sandy,"ARTS, ENTERTAINMENT AND RECREATION (71)",2889933.0,False
1228,Salt Lake County,18131.0,Sandy,ACCOMMODATION (721),1754704.0,False
1229,Salt Lake County,18131.0,Sandy,FOOD SERVICES & DRINKING PLACES (722),35996391.0,False
1230,Salt Lake County,18131.0,Sandy,OTHER SERVICES-EXCEPT PUBLIC ADMINISTRATION (81),15279630.0,False
1231,Salt Lake County,18131.0,Sandy,PUBLIC ADMINISTRATION (92),300000.0,True
1232,Salt Lake County,18131.0,Sandy,PRIVATE MOTOR VEHICLE SALES,10750000.0,True
1233,Salt Lake County,18131.0,Sandy,SPECIAL EVENT SALES,600000.0,True
1234,Salt Lake County,18131.0,Sandy,UNKNOWN/NONCLASSIFIABLE,43468.0,False
1235,Salt Lake County,18131.0,Sandy,PRIOR-PERIOD PAYMENTS & REFUNDS,9181286.0,False
1236,Salt Lake County,18138.0,South Jordan,"AGRICULTURE, FORESTRY, FISHING & HUNTING (11)",11778.0,False
1237,Salt Lake County,18138.0,South Jordan,"MINING, QUARRYING, & OIL & GAS EXTRACTION (21)",800000.0,True
1238,Salt Lake County,18138.0,South Jordan,UTILITIES (22),12500000.0,True
1239,Salt Lake County,18138.0,South Jordan,CONSTRUCTION (23),1263712.0,False
1240,Salt Lake County,18138.0,South Jordan,MANUFACTURING (31-33),8273982.0,False
1241,Salt Lake County,18138.0,South Jordan,WHOLESALE TRADE-DURABLE GOODS (423),20956606.0,False
1242,Salt Lake County,18138.0,South Jordan,WHOLESALE TRADE-NONDURABLE GOODS (424),838786.0,False
1243,Salt Lake County,18138.0,South Jordan,WHOLESALE TRADE-ELECTRONIC MARKETS (425),238283.0,False
1244,Salt Lake County,18138.0,South Jordan,RETAIL-MOTOR VEHICLE & PARTS DEALERS (441),99622462.0,False
1245,Salt Lake County,18138.0,South Jordan,RETAIL-FURNITURE & HOME FURNISHINGS STORES (442),1938349.0,False
1246,Salt Lake County,18138.0,South Jordan,RETAIL-ELECTRONICS & APPLIANCE STORES (443),9342207.0,False
1247,Salt Lake County,18138.0,South Jordan,"RETAIL-BUILD. MATERIAL, GARDEN EQUIP. & SUPPLIES DEALERS (444)",4408091.0,False
1248,Salt Lake County,18138.0,South Jordan,RETAIL-FOOD & BEVERAGE STORES (445),36891539.0,False
1249,Salt Lake County,18138.0,South Jordan,RETAIL-HEALTH & PERSONAL CARE STORES (446),2588621.0,False
1250,Salt Lake County,18138.0,South Jordan,RETAIL-GASOLINE STATIONS (447),4500000.0,True
1251,Salt Lake County,18138.0,South Jordan,RETAIL-CLOTHING & CLOTHING ACCESSORIES STORES (448),18140171.0,False
1252,Salt Lake County,18138.0,South Jordan,"RETAIL-SPORTING GOODS, HOBBY, MUSIC & BOOK STORES (451)",6845999.0,False
1253,Salt Lake County,18138.0,South Jordan,RETAIL-GENERAL MERCHANDISE STORES (452),102678095.0,False
1254,Salt Lake County,18138.0,South Jordan,RETAIL-MISCELLANEOUS STORE RETAILERS (453),6466895.0,False
1255,Salt Lake County,18138.0,South Jordan,RETAIL-NONSTORE RETAILERS (454),36355569.0,False
1256,Salt Lake County,18138.0,South Jordan,TRANSPORTATION & WAREHOUSING (48-49),134359.0,False
1257,Salt Lake County,18138.0,South Jordan,INFORMATION (51),14367399.0,False
1258,Salt Lake County,18138.0,South Jordan,FINANCE & INSURANCE (52),2434932.0,False
1259,Salt Lake County,18138.0,South Jordan,"REAL ESTATE, RENTAL & LEASING (53)",4737053.0,False
1260,Salt Lake County,18138.0,South Jordan,"PROFESSIONAL, SCIENTIFIC & TECHNICAL SERVICES (54)",11563762.0,False
1261,Salt Lake County,18138.0,South Jordan,MANAGEMENT OF COMPANIES & ENTERPRISES (55),90000.0,True
1262,Salt Lake County,18138.0,South Jordan,ADMIN. & SUPPORT & WASTE MANAG. & REMED. SERVICES (56),1344949.0,False
1263,Salt Lake County,18138.0,South Jordan,EDUCATIONAL SERVICES (61),386140.0,False
1264,Salt Lake County,18138.0,South Jordan,HEALTH CARE & SOCIAL ASSISTANCE (62),743794.0,False
1265,Salt Lake County,18138.0,South Jordan,"ARTS, ENTERTAINMENT AND RECREATION (71)",1358802.0,False
1266,Salt Lake County,18138.0,South Jordan,ACCOMMODATION (721),1400044.0,False
1267,Salt Lake County,18138.0,South Jordan,FOOD SERVICES & DRINKING PLACES (722),31477665.0,False
1268,Salt Lake County,18138.0,South Jordan,OTHER SERVICES-EXCEPT PUBLIC ADMINISTRATION (81),6099946.0,False
1269,Salt Lake County,18138.0,South Jordan,PUBLIC ADMINISTRATION (92),800000.0,True
1270,Salt Lake County,18138.0,South Jordan,PRIVATE MOTOR VEHICLE SALES,11750000.0,True
1271,Salt Lake County,18138.0,South Jordan,SPECIAL EVENT SALES,300000.0,True
1272,Salt Lake County,18138.0,South Jordan,UNKNOWN/NONCLASSIFIABLE,123935.0,False
1273,Salt Lake County,18138.0,South Jordan,PRIOR-PERIOD PAYMENTS & REFUNDS,-72076613.0,False
1274,Salt Lake County,18139.0,South Salt Lake,"AGRICULTURE, FORESTRY, FISHING & HUNTING (11)",4000.0,True
1275,Salt Lake County,18139.0,South Salt Lake,"MINING, QUARRYING, & OIL & GAS EXTRACTION (21)",20000.0,True
1276,Salt Lake County,18139.0,South Salt Lake,UTILITIES (22),8500000.0,True
1277,Salt Lake County,18139.0,South Salt Lake,CONSTRUCTION (23),24976846.0,False
1278,Salt Lake County,18139.0,South Salt Lake,MANUFACTURING (31-33),52570355.0,False
1279,Salt Lake County,18139.0,South Salt Lake,WHOLESALE TRADE-DURABLE GOODS (423),117832417.0,False
1280,Salt Lake County,18139.0,South Salt Lake,WHOLESALE TRADE-NONDURABLE GOODS (424),13831755.0,False
1281,Salt Lake County,18139.0,South Salt Lake,WHOLESALE TRADE-ELECTRONIC MARKETS (425),451323.0,False
1282,Salt Lake County,18139.0,South Salt Lake,RETAIL-MOTOR VEHICLE & PARTS DEALERS (441),90953747.0,False
1283,Salt Lake County,18139.0,South Salt Lake,RETAIL-FURNITURE & HOME FURNISHINGS STORES (442),26889507.0,False
1284,Salt Lake County,18139.0,South Salt Lake,RETAIL-ELECTRONICS & APPLIANCE STORES (443),5594468.0,False
1285,Salt Lake County,18139.0,South Salt Lake,"RETAIL-BUILD. MATERIAL, GARDEN EQUIP. & SUPPLIES DEALERS (444)",68730382.0,False
1286,Salt Lake County,18139.0,South Salt Lake,RETAIL-FOOD & BEVERAGE STORES (445),19205898.0,False
1287,Salt Lake County,18139.0,South Salt Lake,RETAIL-HEALTH & PERSONAL CARE STORES (446),880069.0,False
1288,Salt Lake County,18139.0,South Salt Lake,RETAIL-GASOLINE STATIONS (447),2500000.0,True
1289,Salt Lake County,18139.0,South Salt Lake,RETAIL-CLOTHING & CLOTHING ACCESSORIES STORES (448),1013209.0,False
1290,Salt Lake County,18139.0,South Salt Lake,"RETAIL-SPORTING GOODS, HOBBY, MUSIC & BOOK STORES (451)",1466428.0,False
1291,Salt Lake County,18139.0,South Salt Lake,RETAIL-GENERAL MERCHANDISE STORES (452),1791356.0,False
1292,Salt Lake County,18139.0,South Salt Lake,RETAIL-MISCELLANEOUS STORE RETAILERS (453),27391166.0,False
1293,Salt Lake County,18139.0,South Salt Lake,RETAIL-NONSTORE RETAILERS (454),16355142.0,False
1294,Salt Lake County,18139.0,South Salt Lake,TRANSPORTATION & WAREHOUSING (48-49),1082037.0,False
1295,Salt Lake County,18139.0,South Salt Lake,INFORMATION (51),6620263.0,False
1296,Salt Lake County,18139.0,South Salt Lake,FINANCE & INSURANCE (52),990973.0,False
1297,Salt Lake County,18139.0,South Salt Lake,"REAL ESTATE, RENTAL & LEASING (53)",12379152.0,False
1298,Salt Lake County,18139.0,South Salt Lake,"PROFESSIONAL, SCIENTIFIC & TECHNICAL SERVICES (54)",4252313.0,False
1299,Salt Lake County,18139.0,South Salt Lake,MANAGEMENT OF COMPANIES & ENTERPRISES (55),8000.0,True
1300,Salt Lake County,18139.0,South Salt Lake,ADMIN. & SUPPORT & WASTE MANAG. & REMED. SERVICES (56),5506661.0,False
1301,Salt Lake County,18139.0,South Salt Lake,EDUCATIONAL SERVICES (61),55249.0,False
1302,Salt Lake County,18139.0,South Salt Lake,HEALTH CARE & SOCIAL ASSISTANCE (62),40000.0,True
1303,Salt Lake County,18139.0,South Salt Lake,"ARTS, ENTERTAINMENT AND RECREATION (71)",2609401.0,False
1304,Salt Lake County,18139.0,South Salt Lake,ACCOMMODATION (721),851046.0,False
1305,Salt Lake County,18139.0,South Salt Lake,FOOD SERVICES & DRINKING PLACES (722),11272221.0,False
1306,Salt Lake County,18139.0,South Salt Lake,OTHER SERVICES-EXCEPT PUBLIC ADMINISTRATION (81),16128987.0,False
1307,Salt Lake County,18139.0,South Salt Lake,PUBLIC ADMINISTRATION (92),200000.0,True
1308,Salt Lake County,18139.0,South Salt Lake,PRIVATE MOTOR VEHICLE SALES,2750000.0,True
1309,Salt Lake County,18139.0,South Salt Lake,SPECIAL EVENT SALES,150000.0,True
1310,Salt Lake County,18139.0,South Salt Lake,UNKNOWN/NONCLASSIFIABLE,2946.0,False
1311,Salt Lake County,18139.0,South Salt Lake,PRIOR-PERIOD PAYMENTS & REFUNDS,8443617.0,False
1312,Salt Lake County,18142.0,Taylorsville,"AGRICULTURE, FORESTRY, FISHING & HUNTING (11)",10000.0,True
1313,Salt Lake County,18142.0,Taylorsville,"MINING, QUARRYING, & OIL & GAS EXTRACTION (21)",6000.0,True
1314,Salt Lake County,18142.0,Taylorsville,UTILITIES (22),7500000.0,True
1315,Salt Lake County,18142.0,Taylorsville,CONSTRUCTION (23),1298151.0,False
1316,Salt Lake County,18142.0,Taylorsville,MANUFACTURING (31-33),2556912.0,False
1317,Salt Lake County,18142.0,Taylorsville,WHOLESALE TRADE-DURABLE GOODS (423),4478255.0,False
1318,Salt Lake County,18142.0,Taylorsville,WHOLESALE TRADE-NONDURABLE GOODS (424),400977.0,False
1319,Salt Lake County,18142.0,Taylorsville,WHOLESALE TRADE-ELECTRONIC MARKETS (425),80641.0,False
1320,Salt Lake County,18142.0,Taylorsville,RETAIL-MOTOR VEHICLE & PARTS DEALERS (441),8767169.0,False
1321,Salt Lake County,18142.0,Taylorsville,RETAIL-FURNITURE & HOME FURNISHINGS STORES (442),506793.0,False
1322,Salt Lake County,18142.0,Taylorsville,RETAIL-ELECTRONICS & APPLIANCE STORES (443),2974755.0,False
1323,Salt Lake County,18142.0,Taylorsville,"RETAIL-BUILD. MATERIAL, GARDEN EQUIP. & SUPPLIES DEALERS (444)",588691.0,False
1324,Salt Lake County,18142.0,Taylorsville,RETAIL-FOOD & BEVERAGE STORES (445),15555818.0,False
1325,Salt Lake County,18142.0,Taylorsville,RETAIL-HEALTH & PERSONAL CARE STORES (446),1465501.0,False
1326,Salt Lake County,18142.0,Taylorsville,RETAIL-GASOLINE STATIONS (447),4750000.0,True
1327,Salt Lake County,18142.0,Taylorsville,RETAIL-CLOTHING & CLOTHING ACCESSORIES STORES (448),3770433.0,False
1328,Salt Lake County,18142.0,Taylorsville,"RETAIL-SPORTING GOODS, HOBBY, MUSIC & BOOK STORES (451)",7108508.0,False
1329,Salt Lake County,18142.0,Taylorsville,RETAIL-GENERAL MERCHANDISE STORES (452),28265174.0,False
1330,Salt Lake County,18142.0,Taylorsville,RETAIL-MISCELLANEOUS STORE RETAILERS (453),5169981.0,False
1331,Salt Lake County,18142.0,Taylorsville,RETAIL-NONSTORE RETAILERS (454),16911627.0,False
1332,Salt Lake County,18142.0,Taylorsville,TRANSPORTATION & WAREHOUSING (48-49),40000.0,True
1333,Salt Lake County,18142.0,Taylorsville,INFORMATION (51),6367201.0,False
1334,Salt Lake County,18142.0,Taylorsville,FINANCE & INSURANCE (52),2121107.0,False
1335,Salt Lake County,18142.0,Taylorsville,"REAL ESTATE, RENTAL & LEASING (53)",1882288.0,False
1336,Salt Lake County,18142.0,Taylorsville,"PROFESSIONAL, SCIENTIFIC & TECHNICAL SERVICES (54)",2857465.0,False
1337,Salt Lake County,18142.0,Taylorsville,MANAGEMENT OF COMPANIES & ENTERPRISES (55),20000.0,True
1338,Salt Lake County,18142.0,Taylorsville,ADMIN. & SUPPORT & WASTE MANAG. & REMED. SERVICES (56),578798.0,False
1339,Salt Lake County,18142.0,Taylorsville,EDUCATIONAL SERVICES (61),74530.0,False
1340,Salt Lake County,18142.0,Taylorsville,HEALTH CARE & SOCIAL ASSISTANCE (62),133238.0,False
1341,Salt Lake County,18142.0,Taylorsville,"ARTS, ENTERTAINMENT AND RECREATION (71)",1492444.0,False
1342,Salt Lake County,18142.0,Taylorsville,ACCOMMODATION (721),300000.0,True
1343,Salt Lake County,18142.0,Taylorsville,FOOD SERVICES & DRINKING PLACES (722),24753763.0,False
1344,Salt Lake County,18142.0,Taylorsville,OTHER SERVICES-EXCEPT PUBLIC ADMINISTRATION (81),2064008.0,False
1345,Salt Lake County,18142.0,Taylorsville,PUBLIC ADMINISTRATION (92),2000.0,True
1346,Salt Lake County,18142.0,Taylorsville,PRIVATE MOTOR VEHICLE SALES,5000000.0,True
1347,Salt Lake County,18142.0,Taylorsville,UNKNOWN/NONCLASSIFIABLE,11515.0,False
1348,Salt Lake County,18142.0,Taylorsville,PRIOR-PERIOD PAYMENTS & REFUNDS,1429666.0,False
1349,Salt Lake County,18155.0,West Jordan,"AGRICULTURE, FORESTRY, FISHING & HUNTING (11)",531378.0,False
1350,Salt Lake County,18155.0,West Jordan,"MINING, QUARRYING, & OIL & GAS EXTRACTION (21)",600000.0,True
1351,Salt Lake County,18155.0,West Jordan,UTILITIES (22),16000000.0,True
1352,Salt Lake County,18155.0,West Jordan,CONSTRUCTION (23),11777526.0,False
1353,Salt Lake County,18155.0,West Jordan,MANUFACTURING (31-33),25149147.0,False
1354,Salt Lake County,18155.0,West Jordan,WHOLESALE TRADE-DURABLE GOODS (423),33065417.0,False
1355,Salt Lake County,18155.0,West Jordan,WHOLESALE TRADE-NONDURABLE GOODS (424),12497306.0,False
1356,Salt Lake County,18155.0,West Jordan,WHOLESALE TRADE-ELECTRONIC MARKETS (425),819763.0,False
1357,Salt Lake County,18155.0,West Jordan,RETAIL-MOTOR VEHICLE & PARTS DEALERS (441),9709368.0,False
1358,Salt Lake County,18155.0,West Jordan,RETAIL-FURNITURE & HOME FURNISHINGS STORES (442),4727800.0,False
1359,Salt Lake County,18155.0,West Jordan,RETAIL-ELECTRONICS & APPLIANCE STORES (443),20164501.0,False
1360,Salt Lake County,18155.0,West Jordan,"RETAIL-BUILD. MATERIAL, GARDEN EQUIP. & SUPPLIES DEALERS (444)",87734919.0,False
1361,Salt Lake County,18155.0,West Jordan,RETAIL-FOOD & BEVERAGE STORES (445),60152573.0,False
1362,Salt Lake County,18155.0,West Jordan,RETAIL-HEALTH & PERSONAL CARE STORES (446),3822836.0,False
1363,Salt Lake County,18155.0,West Jordan,RETAIL-GASOLINE STATIONS (447),11321205.0,False
1364,Salt Lake County,18155.0,West Jordan,RETAIL-CLOTHING & CLOTHING ACCESSORIES STORES (448),7124456.0,False
1365,Salt Lake County,18155.0,West Jordan,"RETAIL-SPORTING GOODS, HOBBY, MUSIC & BOOK STORES (451)",7175571.0,False
1366,Salt Lake County,18155.0,West Jordan,RETAIL-GENERAL MERCHANDISE STORES (452),68963132.0,False
1367,Salt Lake County,18155.0,West Jordan,RETAIL-MISCELLANEOUS STORE RETAILERS (453),22819743.0,False
1368,Salt Lake County,18155.0,West Jordan,RETAIL-NONSTORE RETAILERS (454),43369712.0,False
1369,Salt Lake County,18155.0,West Jordan,TRANSPORTATION & WAREHOUSING (48-49),428288.0,False
1370,Salt Lake County,18155.0,West Jordan,INFORMATION (51),17139858.0,False
1371,Salt Lake County,18155.0,West Jordan,FINANCE & INSURANCE (52),2619291.0,False
1372,Salt Lake County,18155.0,West Jordan,"REAL ESTATE, RENTAL & LEASING (53)",8019738.0,False
1373,Salt Lake County,18155.0,West Jordan,"PROFESSIONAL, SCIENTIFIC & TECHNICAL SERVICES (54)",17622791.0,False
1374,Salt Lake County,18155.0,West Jordan,MANAGEMENT OF COMPANIES & ENTERPRISES (55),100000.0,True
1375,Salt Lake County,18155.0,West Jordan,ADMIN. & SUPPORT & WASTE MANAG. & REMED. SERVICES (56),1301491.0,False
1376,Salt Lake County,18155.0,West Jordan,EDUCATIONAL SERVICES (61),63898.0,False
1377,Salt Lake County,18155.0,West Jordan,HEALTH CARE & SOCIAL ASSISTANCE (62),928222.0,False
1378,Salt Lake County,18155.0,West Jordan,"ARTS, ENTERTAINMENT AND RECREATION (71)",1047568.0,False
1379,Salt Lake County,18155.0,West Jordan,ACCOMMODATION (721),900000.0,True
1380,Salt Lake County,18155.0,West Jordan,FOOD SERVICES & DRINKING PLACES (722),37646935.0,False
1381,Salt Lake County,18155.0,West Jordan,OTHER SERVICES-EXCEPT PUBLIC ADMINISTRATION (81),10241788.0,False
1382,Salt Lake County,18155.0,West Jordan,PUBLIC ADMINISTRATION (92),8000.0,True
1383,Salt Lake County,18155.0,West Jordan,PRIVATE MOTOR VEHICLE SALES,14250000.0,True
1384,Salt Lake County,18155.0,West Jordan,SPECIAL EVENT SALES,800000.0,True
1385,Salt Lake County,18155.0,West Jordan,UNKNOWN/NONCLASSIFIABLE,17801.0,False
1386,Salt Lake County,18155.0,West Jordan,PRIOR-PERIOD PAYMENTS & REFUNDS,4131037.0,False
1387,Salt Lake County,18167.0,West Valley City,"AGRICULTURE, FORESTRY, FISHING & HUNTING (11)",67426.0,False
1388,Salt Lake County,18167.0,West Valley City,"MINING, QUARRYING, & OIL & GAS EXTRACTION (21)",800000.0,True
1389,Salt Lake County,18167.0,West Valley City,UTILITIES (22),18750000.0,True
1390,Salt Lake County,18167.0,West Valley City,CONSTRUCTION (23),31205099.0,False
1391,Salt Lake County,18167.0,West Valley City,MANUFACTURING (31-33),28115302.0,False
1392,Salt Lake County,18167.0,West Valley City,WHOLESALE TRADE-DURABLE GOODS (423),98241263.0,False
1393,Salt Lake County,18167.0,West Valley City,WHOLESALE TRADE-NONDURABLE GOODS (424),2569578.0,False
1394,Salt Lake County,18167.0,West Valley City,WHOLESALE TRADE-ELECTRONIC MARKETS (425),628552.0,False
1395,Salt Lake County,18167.0,West Valley City,RETAIL-MOTOR VEHICLE & PARTS DEALERS (441),108346015.0,False
1396,Salt Lake County,18167.0,West Valley City,RETAIL-FURNITURE & HOME FURNISHINGS STORES (442),3666125.0,False
1397,Salt Lake County,18167.0,West Valley City,RETAIL-ELECTRONICS & APPLIANCE STORES (443),11561585.0,False
1398,Salt Lake County,18167.0,West Valley City,"RETAIL-BUILD. MATERIAL, GARDEN EQUIP. & SUPPLIES DEALERS (444)",47134375.0,False
1399,Salt Lake County,18167.0,West Valley City,RETAIL-FOOD & BEVERAGE STORES (445),68810167.0,False
1400,Salt Lake County,18167.0,West Valley City,RETAIL-HEALTH & PERSONAL CARE STORES (446),4806563.0,False
1401,Salt Lake County,18167.0,West Valley City,RETAIL-GASOLINE STATIONS (447),15871204.0,False
1402,Salt Lake County,18167.0,West Valley City,RETAIL-CLOTHING & CLOTHING ACCESSORIES STORES (448),9395907.0,False
1403,Salt Lake County,18167.0,West Valley City,"RETAIL-SPORTING GOODS, HOBBY, MUSIC & BOOK STORES (451)",8702867.0,False
1404,Salt Lake County,18167.0,West Valley City,RETAIL-GENERAL MERCHANDISE STORES (452),96044470.0,False
1405,Salt Lake County,18167.0,West Valley City,RETAIL-MISCELLANEOUS STORE RETAILERS (453),11764722.0,False
1406,Salt Lake County,18167.0,West Valley City,RETAIL-NONSTORE RETAILERS (454),37166860.0,False
1407,Salt Lake County,18167.0,West Valley City,TRANSPORTATION & WAREHOUSING (48-49),1732509.0,False
1408,Salt Lake County,18167.0,West Valley City,INFORMATION (51),20871071.0,False
1409,Salt Lake County,18167.0,West Valley City,FINANCE & INSURANCE (52),3428025.0,False
1410,Salt Lake County,18167.0,West Valley City,"REAL ESTATE, RENTAL & LEASING (53)",20541840.0,False
1411,Salt Lake County,18167.0,West Valley City,"PROFESSIONAL, SCIENTIFIC & TECHNICAL SERVICES (54)",10217647.0,False
1412,Salt Lake County,18167.0,West Valley City,MANAGEMENT OF COMPANIES & ENTERPRISES (55),25000.0,True
1413,Salt Lake County,18167.0,West Valley City,ADMIN. & SUPPORT & WASTE MANAG. & REMED. SERVICES (56),2464622.0,False
1414,Salt Lake County,18167.0,West Valley City,EDUCATIONAL SERVICES (61),118015.0,False
1415,Salt Lake County,18167.0,West Valley City,HEALTH CARE & SOCIAL ASSISTANCE (62),615206.0,False
1416,Salt Lake County,18167.0,West Valley City,"ARTS, ENTERTAINMENT AND RECREATION (71)",779010.0,False
1417,Salt Lake County,18167.0,West Valley City,ACCOMMODATION (721),3388467.0,False
1418,Salt Lake County,18167.0,West Valley City,FOOD SERVICES & DRINKING PLACES (722),46082614.0,False
1419,Salt Lake County,18167.0,West Valley City,OTHER SERVICES-EXCEPT PUBLIC ADMINISTRATION (81),15847870.0,False
1420,Salt Lake County,18167.0,West Valley City,PUBLIC ADMINISTRATION (92),600000.0,True
1421,Salt Lake County,18167.0,West Valley City,PRIVATE MOTOR VEHICLE SALES,13000000.0,True
1422,Salt Lake County,18167.0,West Valley City,SPECIAL EVENT SALES,800000.0,True
1423,Salt Lake County,18167.0,West Valley City,UNKNOWN/NONCLASSIFIABLE,53850.0,False
1424,Salt Lake County,18167.0,West Valley City,PRIOR-PERIOD PAYMENTS & REFUNDS,16608199.0,False
1425,Salt Lake County,18403.0,Kearns Township,"AGRICULTURE, FORESTRY, FISHING & HUNTING (11)",1000.0,True
1426,Salt Lake County,18403.0,Kearns Township,"MINING, QUARRYING, & OIL & GAS EXTRACTION (21)",2000.0,True
1427,Salt Lake County,18403.0,Kearns Township,UTILITIES (22),3250000.0,True
1428,Salt Lake County,18403.0,Kearns Township,CONSTRUCTION (23),338810.0,False
1429,Salt Lake County,18403.0,Kearns Township,MANUFACTURING (31-33),2851491.0,False
1430,Salt Lake County,18403.0,Kearns Township,WHOLESALE TRADE-DURABLE GOODS (423),281341.0,False
1431,Salt Lake County,18403.0,Kearns Township,WHOLESALE TRADE-NONDURABLE GOODS (424),162732.0,False
1432,Salt Lake County,18403.0,Kearns Township,WHOLESALE TRADE-ELECTRONIC MARKETS (425),33668.0,False
1433,Salt Lake County,18403.0,Kearns Township,RETAIL-MOTOR VEHICLE & PARTS DEALERS (441),1414076.0,False
1434,Salt Lake County,18403.0,Kearns Township,RETAIL-FURNITURE & HOME FURNISHINGS STORES (442),43251.0,False
1435,Salt Lake County,18403.0,Kearns Township,RETAIL-ELECTRONICS & APPLIANCE STORES (443),258581.0,False
1436,Salt Lake County,18403.0,Kearns Township,"RETAIL-BUILD. MATERIAL, GARDEN EQUIP. & SUPPLIES DEALERS (444)",1499204.0,False
1437,Salt Lake County,18403.0,Kearns Township,RETAIL-FOOD & BEVERAGE STORES (445),12943321.0,False
1438,Salt Lake County,18403.0,Kearns Township,RETAIL-HEALTH & PERSONAL CARE STORES (446),236728.0,False
1439,Salt Lake County,18403.0,Kearns Township,RETAIL-GASOLINE STATIONS (447),3000000.0,True
1440,Salt Lake County,18403.0,Kearns Township,RETAIL-CLOTHING & CLOTHING ACCESSORIES STORES (448),352683.0,False
1441,Salt Lake County,18403.0,Kearns Township,"RETAIL-SPORTING GOODS, HOBBY, MUSIC & BOOK STORES (451)",168293.0,False
1442,Salt Lake County,18403.0,Kearns Township,RETAIL-GENERAL MERCHANDISE STORES (452),2191683.0,False
1443,Salt Lake County,18403.0,Kearns Township,RETAIL-MISCELLANEOUS STORE RETAILERS (453),793753.0,False
1444,Salt Lake County,18403.0,Kearns Township,RETAIL-NONSTORE RETAILERS (454),7853097.0,False
1445,Salt Lake County,18403.0,Kearns Township,TRANSPORTATION & WAREHOUSING (48-49),8000.0,True
1446,Salt Lake County,18403.0,Kearns Township,INFORMATION (51),1657097.0,False
1447,Salt Lake County,18403.0,Kearns Township,FINANCE & INSURANCE (52),222017.0,False
1448,Salt Lake County,18403.0,Kearns Township,"REAL ESTATE, RENTAL & LEASING (53)",514195.0,False
1449,Salt Lake County,18403.0,Kearns Township,"PROFESSIONAL, SCIENTIFIC & TECHNICAL SERVICES (54)",770778.0,False
1450,Salt Lake County,18403.0,Kearns Township,MANAGEMENT OF COMPANIES & ENTERPRISES (55),4000.0,True
1451,Salt Lake County,18403.0,Kearns Township,ADMIN. & SUPPORT & WASTE MANAG. & REMED. SERVICES (56),85398.0,False
1452,Salt Lake County,18403.0,Kearns Township,EDUCATIONAL SERVICES (61),9000.0,True
1453,Salt Lake County,18403.0,Kearns Township,HEALTH CARE & SOCIAL ASSISTANCE (62),9000.0,True
1454,Salt Lake County,18403.0,Kearns Township,"ARTS, ENTERTAINMENT AND RECREATION (71)",250000.0,True
1455,Salt Lake County,18403.0,Kearns Township,FOOD SERVICES & DRINKING PLACES (722),4594844.0,False
1456,Salt Lake County,18403.0,Kearns Township,OTHER SERVICES-EXCEPT PUBLIC ADMINISTRATION (81),867598.0,False
1457,Salt Lake County,18403.0,Kearns Township,PRIVATE MOTOR VEHICLE SALES,2500000.0,True
1458,Salt Lake County,18403.0,Kearns Township,UNKNOWN/NONCLASSIFIABLE,2628.0,False
1459,Salt Lake County,18403.0,Kearns Township,PRIOR-PERIOD PAYMENTS & REFUNDS,263350.0,False
1460,Salt Lake County,18404.0,Magna Township,"AGRICULTURE, FORESTRY, FISHING & HUNTING (11)",1000.0,True
1461,Salt Lake County,18404.0,Magna Township,"MINING, QUARRYING, & OIL & GAS EXTRACTION (21)",350000.0,True
1462,Salt Lake County,18404.0,Magna Township,UTILITIES (22),2750000.0,True
